-0.27,1.25,2.58,1.25,3.71,4.28,4.28,0
0.16,0.81,0.33,1.3,0.65,1.25,-0.1,0
-0.58,-0.17,1.29,1.31,0.66,0.65,0.59,0
0.26,0.08,1.15,1.04,1.54,0.6,2.31,0
-1.45,-0.14,2.53,1.3,3.95,4.53,5.44,0
0.38,0.11,1.68,5.49,1.17,5.2,3.65,0
1.04,1.02,-0.84,0.5,1.27,1.69,-0.71,0
1.1,-0.19,0.36,2.2,2.83,1.64,1.68,0
0.58,-0.51,0.83,1.28,1.86,3.5,2.31,0
0.84,-1.32,-0.59,0.19,0.37,0.76,0.52,1
-0.21,-1.04,0.76,1.1,-0.02,0.65,-1.08,1
1.28,-1.54,1.59,1.07,1.32,4.29,4,1
0.71,-0.92,0.37,-0.07,1.55,1.23,1.91,0
1.69,0.44,1,3.66,4.63,4.6,6.53,0
-0.22,1.66,0.81,1.36,3.52,3.14,4.99,0
0.83,-1.09,1.85,0.28,1.6,2.32,3.76,0
1.46,-1.56,0.41,-0.94,1.33,4.6,3.94,1
-0.24,0.43,1.18,3.78,1.53,3.52,6.72,1
-0.01,-1.22,1.32,2.4,2.13,3.39,4.82,0
-0.94,-0.77,0.01,-0.27,-0.32,0.41,-0.95,1
-1.57,-1.43,1.31,0.91,3.91,5.71,5.33,0
0.23,0.72,1.59,3.15,0.07,4.06,4.54,0
-0.12,1.22,-0.82,0.35,1.54,1.99,4.19,0
-0.29,2.31,0.99,1.24,2.13,3.22,3.82,0
0.48,-0.33,-0.13,1.05,0.89,1.4,-0.73,0
0.74,0.04,0.75,0.76,2.47,2.96,5.05,1
1.12,-1.37,1.76,3.38,1.47,1.53,5.16,1
1.41,1.91,3.94,2.11,3.92,4.47,4.79,0
1.01,2.02,0.86,4.11,2.24,5.67,5.61,1
1.05,0.66,0.79,2.16,5.43,4.15,5.43,1
0.62,1.8,2.27,2.64,0.92,4.25,4.84,0
0.77,-0.35,1.19,0.66,2.19,2.31,2.85,0
0.59,-0.18,1.36,1.46,-0.57,0.72,4.19,0
0.45,-0.1,0.21,-0.39,0.37,-0.28,2.69,1
0.64,0.61,0.37,-0.32,-0.19,-1.17,-0.1,0
-0.1,-0.25,1.17,0.12,0.11,0.95,0.07,0
1.47,1.43,1.58,1.1,0.46,2.16,3.47,0
0.13,1.41,2,3.68,3.62,5.89,5.7,1
2.55,1.32,0.83,0.88,1.29,2.59,2.88,0
-0.91,2.09,0.11,0.94,2.37,2.88,3.65,1
-1.07,-0.27,1.8,0.08,1.13,2.13,5,0
0.71,0.94,-0.53,-1.2,-1.74,0.22,0.92,1
-1.39,2.25,1.56,1.44,4.17,4.85,4.46,1
-0.03,0.24,0.69,2.98,0.92,1.48,4.88,1
1.11,0.62,-2.72,1.28,0.12,1.29,4.49,0
-0.04,-0.7,-0.11,-0.04,1.52,0.22,2.29,0
-0.5,0.73,0.32,2.76,3.31,5.27,4.43,0
0.24,-0.71,0.72,-0.29,-1.23,0.39,-0.59,1
0.55,0.95,0.8,3.14,1.9,1.9,3.87,0
1.55,0.08,0.9,-0.07,-0.96,1.76,2.41,0
-0.07,0.73,-0.44,-0.05,-1.25,0.17,0.42,1
-0.42,-0.11,0.22,-0.23,0.14,1.19,3.38,1
-0.27,-0.42,2.53,0.69,2.51,2.53,3.59,1
0.65,-0.19,2.45,1.85,3.56,5.57,7.33,1
0.57,0.31,1,0.6,4.05,4.28,4.28,0
-0.03,-0.79,-0.67,0.18,1.03,-0.13,3.24,1
-0.54,0.32,-0.03,-2.31,-0.5,1.67,0.26,1
1.56,1.81,1.1,1.51,1.34,2.88,3.11,0
-1.49,0.54,0.12,-0.89,-0.16,2.33,4.57,1
-0.25,-1.44,0.51,-0.15,-0.02,-0.37,1.1,1
-0.34,-0.68,-0.88,1.1,0.9,0.35,1.24,1
-0.36,-0.36,0.33,0.42,0.59,1.72,1.87,1
-0.5,0.24,0.99,0.93,0.69,0.9,-1.73,1
0.13,-0.16,1.08,-1.87,0.37,1.06,3.29,0
0.56,1.01,3.33,2.94,2.65,5.92,6.41,0
0.13,-0.01,-0.61,0.5,1.93,2.07,5.24,1
-0.13,1.59,0.9,-0.14,0.93,4.06,4.58,1
0.64,-0.41,-1.17,-0.15,0.86,0.78,2.63,0
1.41,-0.32,0.11,-0.26,0.34,-0.72,0.07,1
0.55,0.95,0.8,3.14,1.9,1.9,3.87,0
1.16,-0.26,2.05,1.22,0.88,3.27,3.49,0
0.84,0.39,-0.9,1.44,0.28,0.89,1.73,1
-2.81,1.76,0.19,3.51,1.16,2.95,3.49,1
0.63,0.83,-1.24,2.49,1.62,1.44,2.5,0
-1.38,2.03,-0.07,2.4,5.57,4.21,5.38,1
-0.73,0.35,-0.12,0.08,-0.67,-0.09,0,1
0.34,-0.24,-0.21,0.29,-0.45,0.74,2.62,0
-0.34,0.99,0.4,1.07,0.29,2.48,1.45,0
0.65,-0.59,-1.32,0.54,1.44,-0.15,-0.67,1
0.08,1.08,0.95,0.46,2.31,0.48,2.99,0
-0.55,0.98,1.26,0.59,0.95,2.37,5.22,0
-0.18,-0.71,1.62,3.44,3.03,2.65,3.99,0
-0.3,0.73,0.17,0.43,2.42,0.56,5.35,0
-0.69,0.36,-0.45,0.12,0.55,1.21,-1.43,1
-1.96,-1.12,1.03,-1.79,-0.9,0.92,2.35,1
0.97,0.39,-1.24,0.69,1.16,0.97,0.88,0
1.33,-0.64,-0.12,0.18,-0.2,3.14,1.43,1
-0.17,-0.69,-0.54,0.17,-0.77,-0.52,1.52,1
0.41,-0.14,-1.35,0.18,-0.45,2.48,3.49,1
-0.05,0.92,0.15,3.39,5.12,4.51,4.5,0
-0.37,0,-0.76,0.69,0.91,3.36,4.76,0
-0.24,-0.92,0.2,-0.16,1.21,-1.14,1.26,1
-1.04,-1.5,-0.18,1.44,-0.88,1.54,1.37,1
-0.63,0.28,0.69,-0.19,1.55,2.5,2.39,0
1.7,0.82,-0.54,0.14,0.2,2.6,1.25,1
-0.14,-0.16,0.17,-0.33,0.68,1,1.13,1
-0.72,1.42,2.74,0.55,3.7,5.14,4.59,0
-0.67,-0.56,-0.01,-0.77,2.83,2.67,4.23,0
-0.53,0.98,0.19,-0.28,-1.6,-0.33,0.39,1
1.59,1.27,2.52,2.04,4.23,5.47,6.24,0
2.07,0.85,1.35,0.53,1.44,2.07,0.89,0
-0.13,1.65,0.92,2.28,1.77,0.45,0.18,1
-0.92,-1.36,0.56,-0.74,1.37,0.59,1.47,1
0.22,0.35,0.82,-1.23,-0.12,2.41,1.75,0
-1.42,0.15,0.38,1.24,-0.24,-0.07,-0.5,1
0.7,0.09,-0.57,0.37,-1.53,0.49,-1.16,1
1.22,0.35,2.68,3,2.4,2.98,3.35,0
-1.05,0.45,0.27,1.9,-0.57,-0.54,0.17,1
-0.77,-0.41,2.11,0.42,3.46,4,4.12,1
1.4,-1.07,0.82,3.41,1.97,3.4,3.23,0
-0.25,-0.65,0.86,1.8,0.61,-0.43,3.18,1
-0.35,-1.16,-0.66,-1.08,1.22,-0.66,2.28,1
0.91,2.6,-1.31,-0.2,0.91,0.09,-0.25,1
0.21,0.85,1.27,0.87,1.87,2.33,3.28,1
-1.76,0.74,2.93,1.4,3.89,4.4,6.12,1
2.02,-1.06,0.78,1.72,3.02,3.74,3.29,1
-0.97,0.35,0.52,1.39,-1.85,0.43,-0.3,1
1.19,1.74,2.69,3.21,4.21,4.37,5.69,0
-0.84,1.03,1.62,0.21,1.31,1.41,0.56,0
-1.03,1.09,0.7,-0.14,-0.24,1.95,0.36,0
-1.5,2.03,2.83,2.27,1.64,2.76,4.67,0
0.62,2.08,2.12,5.03,6.42,4.29,5.77,0
1.98,0.35,2.82,4.33,2.44,2.93,5.21,0
-0.24,0.19,0.99,1.4,1.21,2.63,3.12,1
-0.8,1.54,2.78,2.05,4.18,5.81,3.51,0
1.2,1.2,0.16,0.05,-0.52,0.42,-0.71,0
-1.03,0.44,0.57,2.67,2.81,3.13,6.45,0
-0.09,0.13,-0.43,1.84,1.3,1.13,4.23,1
-2.03,-0.09,0.93,2.56,0.12,0.14,2.69,0
-0.94,1.28,-0.88,2.11,2.24,3.31,4.58,1
-1.84,-0.87,0,1.68,-0.18,-0.02,1.97,0
-0.33,0.22,0.31,1.18,0.14,-0.33,0.94,0
-1.81,1.17,-2.05,-0.16,0.68,0.1,0.61,1
-1.25,0.53,3.11,2.76,4.48,3.42,7.72,0
-0.23,0.75,0.83,-0.31,0.61,1.67,2.7,1
0.13,-0.6,0.71,3.95,3.42,3.16,2.94,0
0.36,-1.13,0.51,-0.18,-0.13,0.59,-1.02,0
-1.64,-0.68,0.83,1.56,1.33,2.79,3.9,0
0,0.19,0.14,-1.03,1.09,1.15,0.44,1
2.37,-0.92,-1.58,-0.31,-0.24,1.13,-0.24,1
-1.41,-0.57,-0.97,2.2,-0.07,-1.3,2.08,0
1.06,0.65,0.67,0.58,-0.24,2.19,1.75,1
0.89,0.56,0.39,2.61,-1.51,2.67,4.44,0
-0.86,0.22,1.13,4.43,2.97,3.62,5.13,0
1.07,-1.2,-0.38,0.17,-1.42,-0.2,0.25,1
0.52,-0.9,1.81,1.69,0.83,2.51,2.6,1
0.77,0.02,1.09,0.17,0.92,1.53,0.71,0
-1.39,0.18,0.12,-0.57,-0.15,0.13,-0.87,0
-0.13,0.27,1.86,3.6,1.79,0.8,3.39,1
0.05,-0.42,2.76,3.34,2.08,3.44,2.97,1
0.26,-1.48,0.2,1.82,-0.47,3.27,2.56,1
-1.03,1.42,0.88,1.22,0.16,1.79,0.08,0
0.71,-0.15,-1.91,2.01,-0.34,-0.31,0.78,1
0.04,0.79,0.72,-0.32,0.9,2.37,1.96,1
-0.88,0.13,-1.26,-1.34,0.39,1.32,1.86,1
0.09,0.03,1.14,0.29,-1.22,0.6,3.58,1
0.83,0.97,0.68,-0.05,1.15,1.33,3.28,1
-0.17,1.17,-1.47,1.02,-0.35,0.78,3.27,0
-0.88,-3.17,0.62,2.35,3.33,3.99,4,0
0.14,0.09,1.79,0.18,1.83,2.42,2.36,0
1.52,0.87,1.03,2.07,0.96,1.26,3.52,0
-0.29,0,0.1,-1.33,-0.09,0.72,2.02,1
-2.09,-0.25,1.19,-1.2,0.3,1.8,2.91,1
-0.75,-0.02,-1.09,-0.51,0.98,0.96,3.38,0
1.32,0.14,1.27,1.14,1.59,1.31,2.86,0
-0.06,-0.42,-2.86,-0.47,0.13,0.83,3.72,1
-0.04,0.95,2.6,0.41,1.9,-0.26,0.72,0
-0.06,0.22,-0.52,0.8,0.47,-0.26,-0.69,1
-1.11,2.56,1.79,2.23,5.58,4.61,5.29,0
-1.09,0.1,0.63,0.59,1.84,1.02,2.97,0
0.28,-0.19,0.65,-0.58,-0.7,1.65,2.97,0
-0.93,1.35,1.37,1.41,5.59,5.87,6.18,0
1.13,0.45,-0.84,-0.15,-0.57,0.31,0.97,1
0.44,-0.77,1.49,2.04,1.49,1.23,2.7,0
-0.06,0.79,1.22,4.34,2.8,4.79,5.47,0
-0.23,-0.23,0.83,1.6,1.84,0.97,2.32,0
-0.15,-0.12,1.25,0.63,1.74,3.34,3.1,0
-0.58,0.03,-0.94,-0.46,1.4,1.78,3.78,1
-0.66,-0.09,-0.27,0.86,-0.81,2.3,3.33,1
-0.41,0.35,2.03,1.45,0.96,4.07,4.7,0
0.88,-1.19,-0.29,-0.16,2.57,-0.29,-0.28,1
0.25,-1,-0.69,0.51,1.52,0.34,1.26,0
-1.37,0.84,-1.17,-1.86,2.26,1.93,1.04,0
-0.2,-1.05,1.54,3.15,5.19,5.27,4.79,0
-0.58,0.84,1.56,3.01,1.97,1.07,2.4,0
-0.07,0.08,2.21,1.8,1.55,4.26,3.98,0
2.56,0.1,-0.52,-0.5,-0.35,-0.05,0.72,1
-0.23,1.8,1.46,2.81,4.12,5.14,4.14,0
-0.75,1.06,1.6,3.03,1.73,3.53,4.82,0
1.4,-1.53,1.34,0.79,0.85,2.54,0.57,1
1.87,-0.33,-0.69,0.99,0.41,0.31,0.21,1
0.77,-0.09,-0.06,-0.34,1.46,-0.24,-0.49,1
1.68,1.86,2.51,2.43,5.09,4.05,4.76,0
1.55,0.98,0.78,2.05,1.88,2.18,3.88,0
0.42,2.24,-0.64,-1.32,1.24,0.76,0.61,1
-1.73,-0.06,-2.59,0.78,-0.47,0.48,2.18,1
0.4,2.65,1.53,-0.63,0.14,0.18,0.12,1
-0.35,2.16,1.49,-1.1,-0.02,0.31,1.21,1
1.45,-0.87,-0.13,0.59,4.25,4.04,2.95,1
1.13,-0.95,-0.67,1,-1.4,0.45,1.38,1
2.41,0.29,-0.48,1.05,1.72,-0.02,1.95,1
0.08,0.1,0.34,3.42,2.15,3.12,3.77,0
0.28,0.97,-1.01,-2.34,-1.89,0.54,0.05,1
0.57,1.31,-1.95,1.74,0.65,0.33,0.2,0
-0.55,0.38,1.06,2.19,3.31,5.84,3.71,1
-0.52,0.94,1.35,1.31,2.2,4.27,3.11,1
1.56,1.04,1.99,1.5,4.09,4.8,5.17,0
1.07,0.36,-0.71,-1.17,-0.79,1,0.68,1
-0.26,-0.99,-0.85,1.24,-1.8,-1.92,-0.22,1
-1.05,0.1,-1.2,0.8,-1.24,0.6,2.83,1
0.5,0.54,-1.49,1.13,2.26,-0.59,2.43,0
-0.34,-0.21,-0.25,-0.02,-0.45,0.43,0.89,1
-1.3,-0.06,-0.07,0.21,-0.84,0.3,3.39,1
0.95,0.8,-1.17,-1.9,1.45,0.81,2.64,1
-0.33,0.17,0.27,-0.27,1.51,1.56,2.23,0
-0.35,-0.04,2.01,2.57,2.77,4.77,1.21,0
0.59,0.64,0.52,0.37,0.63,-0.53,-0.84,1
0.88,0.92,-0.41,0.1,-1.56,-1.51,-0.42,0
0.91,0.64,-0.99,2.16,-0.09,0.47,0.81,1
0.8,-1.11,0.89,-0.01,-0.15,-1.25,-0.03,0
1.66,-1.14,2.42,-0.71,1.32,1.76,1.79,1
-2.35,-1.52,0.1,-1.14,-0.5,-0.12,0.95,1
0.05,-0.47,1.66,-0.38,0.74,0.14,0.11,1
0.69,0.5,-2.91,-0.08,-1.64,-0.65,-0.03,1
-0.71,0.81,1.99,2.41,3.39,2.73,5.37,1
0.06,0.42,2.03,4.18,1.63,3.85,5.28,0
1.48,2.39,0.95,3.58,1.88,3.88,2.49,0
1.12,1.19,0.74,0.71,0.56,1.73,-0.22,0
0.41,-0.78,-1.41,3.22,0.28,-0.66,-1.09,1
-0.27,0.46,0.75,0.86,-0.43,0.18,0.26,1
0.82,-0.31,1.92,0.65,1.12,0.85,-0.07,0
1.42,-0.96,1.76,-0.98,-0.72,1.73,1.25,1
-0.04,0.13,-1.12,0.14,0.26,1.67,1.61,0
-1.96,-0.37,1.16,2.54,2.16,3.37,5.6,0
-0.26,2.36,3.31,2.96,4.92,3.97,4.72,0
-0.28,0.75,-1.05,-0.56,-0.03,1.03,1.06,1
-1.76,0.36,-1.37,-0.58,0.53,0.02,1.28,1
0.93,-1.53,0.26,0.72,-1.21,0.32,0.12,1
0.45,0.4,1.7,2.83,4.23,3.33,5.97,0
-2.53,0.38,-1.44,1.42,2.33,0.41,1.39,1
-0.23,-0.88,0.51,-0.37,0.78,-0.25,3.04,1
-1.37,-0.08,-0.02,0.57,-1.52,2.35,0.84,1
-0.55,2.83,0.55,2.03,1.53,3.66,4.86,1
-0.56,-0.26,0.34,1.72,3.84,3.7,4.43,0
1.09,0.09,0.45,0.45,1.86,1.35,2.66,1
-0.02,-0.05,-0.91,-0.55,1.84,0.7,0.32,1
0.54,-0.04,-0.01,-1.62,-0.08,-0.18,1.19,1
0.08,0.55,3.45,-0.43,0.55,0.53,2.15,1
-1.39,-0.23,1.04,-2.01,-0.27,-1.11,3.52,1
0.94,0.76,-0.39,0.5,1.26,0.67,-0.27,0
-1.33,1.34,-0.12,-1.18,0.45,1.56,2.3,1
-0.95,0.46,2.76,2.11,3.54,4.41,4.72,0
0.97,0.74,-0.79,0.86,0.18,-1.56,0.61,1
1.48,-0.51,1.39,1.75,2.55,4.15,2.71,0
-1.57,0.8,1.55,0.61,0.95,2.51,2.13,1
-0.62,0.07,-0.34,0.69,0.08,0.8,2.14,1
-1.28,-0.34,-0.82,0.39,2.09,0.53,1.71,1
-1.57,1.11,0.37,3.05,2.41,2.46,3.51,0
0.49,1.7,0.59,2.17,1.57,2.59,3.03,1
-0.58,-0.59,0.8,1.22,2.23,-0.11,1.44,0
0.18,1.01,4.49,1.89,1.51,2.6,3.94,0
-0.63,1.12,0.76,1.11,1.45,2.33,2.6,0
0.68,0.94,-2.08,2.69,1.73,3.56,4.82,0
0.87,0.63,0.01,-1.91,2.04,0.99,1.31,0
-1.06,0.24,-0.94,-0.4,-1.81,1.7,1.63,1
-0.05,0.14,-1.12,-0.16,-1.5,1.16,1.14,0
-1.16,0.12,-1.27,-1.67,0.69,-0.44,-0.38,0
-0.21,1.92,2.12,0.84,0.46,1,5.35,0
-0.4,-0.31,-0.26,2.08,-0.14,0.69,-0.39,1
-0.69,1.84,0.55,1.73,3.62,5.35,3.51,0
1.44,-0.16,0.44,1.9,0.63,0.32,0.74,0
1.03,2.96,1.6,1.83,3.01,4.82,4.17,1
1.01,0.07,0.97,4.87,3.25,3.04,3.64,0
0.71,-1.16,-0.39,0.05,0.41,1.09,1.74,1
-0.08,0.56,3.96,3.12,3.11,5.52,6.47,0
1.29,0.92,0.53,3.84,2.83,0.83,4.94,0
-1.77,0.52,1.46,1.65,1.83,1.21,1.91,0
-0.75,0.78,0,0.76,-0.16,2.23,1.96,1
-0.98,-0.17,0.07,1.94,-1.04,-0.29,1.46,1
-1.72,0.61,3.83,4.16,4.28,6.3,5.94,0
-0.88,0.14,-0.86,1.27,2.52,1.27,1.39,1
-0.12,-0.2,1.59,-0.3,-0.23,2.67,2.61,0
-1.1,-1.61,0.95,-1.39,0.87,0.75,1.9,1
0.67,2.02,2.01,3.1,3.35,4.25,6.09,0
0.18,-2.53,1.78,0.85,0.05,1.39,1.45,1
-1.09,1.22,0.67,1.29,-2.05,0.98,0.85,0
0.1,1.31,1.63,2.11,5.96,5.37,5.89,0
-0.55,1.47,-0.92,3.23,2.25,2.21,3.18,0
-1.08,1.91,1.42,1.28,0.25,0.42,0.66,1
0.51,1.11,2.02,2.82,3.63,4.19,5.34,1
0.1,0.32,0.76,0.02,1,1.78,1.37,1
0.9,0.13,0.06,0.96,-1.77,1.72,2.71,1
-0.91,-0.07,-0.74,0.72,0.8,2.41,4.01,1
-1.33,1.34,-0.12,-1.18,0.45,1.56,2.3,1
-0.16,1.09,1.67,1.02,2.98,1.18,3.37,1
0.8,0.86,2.06,1.5,1.44,3.32,3,0
-1.08,0.51,-0.69,-1.07,0.52,0.59,-1.17,0
0.35,0.59,-0.02,0.5,2.3,1.49,4.04,0
0.87,-0.81,0.09,0.55,-2.19,-2.05,0.68,1
-0.14,0.57,1.58,-0.75,-0.66,3.61,0.97,1
0.03,-1.44,-0.51,1.73,-0.88,1.59,3.24,1
1.95,1.72,1.03,-0.61,1.17,0.73,3.17,0
-0.44,1.66,-1.13,0.31,-0.06,0.63,-0.61,1
-1.28,0.34,3.14,2.91,4.66,3.87,5.73,0
-0.02,0.16,0.75,1.13,-1.13,1.18,-0.32,1
0.08,0.88,1.68,5.66,4.51,2.87,6.1,0
-0.55,-0.12,1.39,2.54,3.15,4.4,5.16,0
-0.08,1.84,0.97,1.31,2.13,2.14,3.49,0
-0.33,0.79,1.73,3.16,5.04,4.31,6.02,0
-1.11,-1.84,-0.59,2.19,0.3,-0.67,-0.25,1
1.2,0.12,0.04,4.7,3.72,4.52,6.22,1
0.74,-0.37,0.63,-2.54,-0.79,0.47,-0.29,1
1.88,0.2,1.43,0.02,0.37,0.08,0.36,1
0.44,0.57,0.12,1.28,0.4,1.85,4.05,1
-0.55,0.21,-0.52,-0.29,0.53,-1.64,-0.13,1
0.12,0.51,0.48,0.61,1.32,-0.61,3.79,1
0.4,-0.32,0.91,3.34,2.99,3.31,3.4,0
1.3,3.1,2.76,1.35,2.47,1.36,1.31,0
-0.94,-0.55,2.13,4.77,3.68,3.88,5.03,1
0.67,-0.48,1.97,0.97,2.58,2.68,1.86,1
1.78,0.77,-0.03,0.59,0.14,0.83,3.18,0
-0.23,1.53,0.61,1.95,3.04,3.81,4.62,0
2.12,1.1,-1.27,-0.97,0.53,2.07,2.39,1
-0.71,-0.39,-0.6,0.09,-0.95,-0.73,-0.25,1
-1.45,-0.09,1.52,0.68,2.05,0.38,4.4,1
0.93,-1.05,1.56,0.83,2.2,-0.6,0.99,1
1.87,-0.33,-0.69,0.99,0.41,0.31,0.21,1
-0.16,1.47,-0.9,-0.36,-1.28,-0.48,0.84,1
0.59,-2.63,0.34,1.44,0.05,2.92,0.92,1
-0.35,-1.25,0.71,0.51,0.33,4.58,4.87,0
0.43,-0.02,1.05,0.44,-0.36,1.01,0.57,1
1.5,-0.2,-0.08,0.38,2.82,-0.88,-0.58,1
1.09,-1.82,-0.26,-0.48,2.32,1,1.94,0
0.86,0.18,-0.48,0.32,0.63,1.5,0.09,1
0.59,1.12,-1.03,1.46,-0.64,1.78,0.97,1
-0.79,-0.09,1.13,-0.3,-0.13,0.7,2.1,0
-0.3,-0.59,-1.79,0.79,2.1,-0.22,0.39,1
-0.88,0.53,-0.09,-0.33,0.91,-1.06,-0.96,0
0.57,-1.51,-0.11,1.03,1.04,0.32,1.37,1
0.66,0.86,0.32,1.81,2.04,4.95,4.96,0
0.31,2.97,0.03,0.3,-0.85,-1.32,-0.72,1
-0.73,-0.66,0.94,-0.66,1.57,-0.13,1.4,0
-0.58,-0.17,1.29,1.31,0.66,0.65,0.59,1
1.94,1.21,0.33,-0.89,1.54,1.11,1.39,0
0.07,1.74,1.65,1.49,5.01,4.41,3.92,0
-0.93,2.28,0.81,1.53,2.81,3.26,4.62,0
-1.59,-1.03,-0.68,-0.19,0.39,1.63,0.5,0
0.19,1.66,2.07,0.61,0.17,0.29,-1.19,1
0.25,0.78,-1.08,1.6,0.59,-0.12,1.1,0
0.29,0.37,4.02,0.15,3.48,4.11,4.24,0
0.37,0.07,1.43,1.24,2.95,2.62,2.13,1
1.55,0.36,-2.51,0.52,-1,0.43,-0.32,1
-0.45,0.03,-1.24,0.11,0.66,1.68,0.45,1
0.64,1.27,2.63,2.36,3.14,3.54,2.49,0
1.3,1.76,0.42,-0.36,-1.03,0.09,-0.05,0
-0.36,0.11,0.42,0.55,3.36,2.9,1.75,0
-1.21,1.3,1.49,-0.56,0.99,-1.86,1.48,0
-1.19,-0.17,0.01,0.49,-0.57,-0.02,-0.58,1
-1.11,0.46,1.12,0.74,0.52,1.78,2.53,0
-0.26,0.05,-0.04,-1.92,-0.17,-0.27,1.38,1
0.62,-1.01,0.84,0.37,-0.25,1.04,0.68,0
1.29,1.77,-0.75,-1.23,-0.03,0.75,0.32,1
-1.4,0.11,-0.08,-0.44,-1.41,-0.75,0.21,1
-0.15,-0.95,1.44,1.91,2.58,4.44,4.09,0
1.15,-0.47,0.48,0.97,1.13,3.44,2.74,1
0.5,-0.62,1.39,0.6,0.83,2.35,2.28,1
0.27,0.26,0.35,-0.49,1.43,-0.52,-0.21,1
-0.63,-0.53,-1.37,0.6,0.19,1.65,0.53,1
-0.12,1.86,1.77,4.21,3.61,2.95,5.34,0
-0.55,1.15,0.51,0.13,0.41,2.81,1.98,0
-0.32,-0.49,-0.8,2.15,0.2,1.59,1.52,1
-0.88,0.47,-0.4,-1.03,-1.66,0.51,1.75,1
0.6,-0.12,-0.26,-1.26,-1.72,-1.94,1.61,1
-0.79,0.28,1.12,2.67,1.38,1.09,4.12,0
-1.81,-1.78,-0.05,-0.66,-0.05,-0.03,0.74,0
-0.14,-0.17,0.79,-0.67,1.37,0.33,2.8,1
-0.48,-0.99,-1.63,1.55,1.25,-0.64,2.61,1
-0.43,1.44,0.88,1.95,3.53,4.59,3.65,0
-0.23,-0.01,-0.13,1.01,1.48,3.18,4.4,0
-2.21,0.17,1.03,3.84,2.04,3.35,4.56,0
2.73,0.95,0.72,1.46,0.79,3.28,2.53,1
1.04,-0.6,-0.67,0.51,0.8,3.35,2.18,0
0.3,0.85,-0.14,-0.2,-1.35,1.74,0.14,1
-0.29,0.38,-0.51,1.7,0.9,3.26,2.29,1
-0.1,0.87,-1.48,-0.72,1.3,1.51,-0.24,1
0.82,0.42,1.27,0.01,2.12,2.47,7.82,0
1.46,-1.1,-0.07,0,0.78,-0.78,-0.94,1
-1.31,1.08,3.12,1.54,3.21,4.19,6.06,1
2.25,-1.25,0.57,2.56,0.55,2.43,1.18,0
-1.55,0.35,2.1,0.85,2.4,7.81,5.29,0
0.68,-1.12,0.12,-0.19,0.08,-1.06,3.45,1
-0.65,2.24,0.97,1.64,4,4.5,5.77,1
-0.04,0.99,1.82,1.71,1.14,2.3,3.69,0
0,1.46,0.13,1.17,1.58,1.61,2.18,0
-1.02,1.3,0.88,3.67,4.61,3.19,6.86,1
-0.7,0.76,1.09,3.54,4.58,2.75,4.67,0
1.21,0.54,-0.38,-0.14,-0.5,-0.43,0.05,1
1.46,0.67,1.72,2.09,3.43,4.57,2.4,0
0.73,0,1.55,2.98,2.44,3.43,5.89,0
0.09,-0.3,1,1.25,1.19,1.78,2.38,0
-1.81,1.38,-0.88,1.93,-0.06,-1.49,0.86,1
-0.44,-0.91,-0.2,2.68,1.81,0.86,5.33,0
-1.03,0.55,0.48,-1.2,0.49,0.87,1.25,1
-0.02,0.42,0.29,0.56,1.31,3.13,3.78,0
0.47,-2.51,1.66,1.7,3.29,1.51,2.73,0
-1.4,0.14,0.16,1.11,0.34,1.04,-0.75,1
0.61,-0.28,-0.53,0.8,1.93,-1.63,0.27,1
-2.09,0.66,1.68,0.92,-1.27,-1.98,1.1,1
0.31,-1.03,-1.65,-0.13,1.98,1.51,4.19,0
-1.35,0.37,0.55,0.22,-0.34,-1.9,2.44,1
-0.55,-0.77,2.89,3.26,3.35,3.33,5.21,1
-1.86,2.49,-0.63,-0.34,1.68,-1.56,1.6,1
-0.74,0.6,0.66,1.68,0.09,-0.4,-1.57,1
-1.14,2.11,1.05,2.98,2.25,2.34,5.44,0
1.07,-1.2,0.34,2.06,-1.1,1.37,0.61,1
-0.79,1.71,0.38,1.22,2.22,1.01,1.17,0
0.44,0.19,0.01,1.89,0.85,3.06,4.6,1
1.34,0.09,0.26,1.95,-0.49,2.67,3.91,1
-0.12,-0.45,-0.52,0,-1.22,0.49,1.63,1
0.09,-0.91,0.49,2.56,1.16,1.21,2.18,1
-0.89,0.32,-0.07,-0.42,0.72,1.04,-1.28,1
0.09,0.39,1.3,2.97,1.7,4.67,5.1,0
0.21,0.93,1.6,0.78,-2.18,-0.21,1.4,1
0.82,-0.27,1.03,0.35,0.19,-0.78,-1.03,0
-0.25,-0.46,0.65,-1.58,-0.16,1.23,1.35,1
-0.05,0.5,0.74,0.35,-0.16,0.25,-0.78,1
0.23,-0.92,-1.94,-0.07,-0.22,0.43,0.66,1
-0.58,-0.86,-1,0.79,-1.1,-2.06,0.64,1
-0.23,0.59,-1.09,1.02,1.35,1.13,3.82,0
-1.21,0.73,1.36,1.02,0.11,1.49,0.63,1
1.11,-1.68,2.37,-0.99,-0.51,0.82,1.37,1
0.58,-2.97,0.27,1.01,1.01,-1.55,-0.09,1
0.59,0.64,0.52,0.37,0.63,-0.53,-0.84,1
-2.19,-0.67,1.28,1.9,1.31,1.68,0.37,0
-3.08,2.02,2.94,2.07,2.59,4.51,2.8,0
0,0.23,-0.69,0.63,1.82,1.91,1.32,1
0.65,2.28,-0.22,2.7,1.68,4.25,3.78,1
0.37,0.46,0.56,0.95,-0.37,-0.1,1.79,1
0,1.74,2.18,2.79,4.47,4.98,4.23,0
